chunk_id,word_count,char_count,chunk_text,source_file,publication_year,source_title,section,header_level,page_number,avg_word_length,read_time_sec,metadata
chunk_0309,167,987,"## Lightning injuries

Electrical storms occur throughout most of Canada. Although the chance of being struck by lightning is very low, there are many injuries and deaths each year from lightning strikes.

Give first aid at the scene of a lightning strike as you would any other emergency scene, keeping the following in mind:

• A person struck by lightning does not hold an electrical charge, you can touch the casualty without fear of electric shock

• The casualty has probably been thrown- suspect a head or spinal injury

• Lightning does strike the same place twice- assess the risk of another strike, and move to a safer location if needed

• If more than one person is injured, the principles of multiple casualty management are reversed- give first aid to unresponsive non- breathing casualties first since the casualties still breathing are on the road to recovery

• Advise all casualties of a lightning strike to seek medical help to ensure a full evaluation of any injuries",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Lightning injuries,2,,5.91,50.1,"{'chunk_id': 'chunk_0309', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Lightning injuries', 'header_level': 2, 'page_number': None, 'word_count': 167, 'char_count': 987, 'avg_word_length': 5.91, 'read_time_sec': 50.1}"
chunk_0310,196,1206,"## Poisoning

A poison is any substance that can cause illness or death when absorbed by the body. There are poisonous substances all around us. Poisonous consumer products have poison symbols on their labels, but there are many other poisonous substances that don't carry warnings. Examples include alcohol, some common household plants, contaminated food, and medications when not taken as prescribed. Many substances that are not harmful in small amounts may be poisonous in large amounts.

Poisons are classified according to how they enter the body:

• Swallowed poisons - through the mouth

• Inhaled poisons - through the lungs

• Absorbed poisons - through the skin and mucous membranes

• Injected poisons - through a hollow needle or needle- like device (e.g. a snake's fangs)

An important part of the first aid for poisoning is telephoning your local or provincial poison information centre for advice on what to do. Before calling, the first aider must quickly gather as much information about the incident as possible. Use the history of the scene and the signs and symptoms of the casualty to gather the information you'll need to answer the questions asked by the poison information centre.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Poisoning,2,,6.15,58.8,"{'chunk_id': 'chunk_0310', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Poisoning', 'header_level': 2, 'page_number': None, 'word_count': 196, 'char_count': 1206, 'avg_word_length': 6.15, 'read_time_sec': 58.8}"
chunk_0311,160,875,"## History of the scene

You need to know four basic facts to give appropriate first aid for poisoning:

• What poison was taken - container labels should identify the poison; otherwise, save vomit and give it to medical help for analysis. What was taken will often tell you

• How the poison entered the body - first aid may differ for poisons taken by mouth, absorbed through the skin, injected into the blood or breathed into the lungs.

• How much poison was taken - estimate the quantity that may have been taken based on what you see or are toldthe number of pills originally in the container, the amount of chemical in the bottle, etc. Estimate the size/age of the casualty, the smaller the person the more dangerous the dosage.

• When the poison was taken - the length of time the poison has been in the body will help determine the first aid and medical care needed",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",History of the scene,2,,5.47,48.0,"{'chunk_id': 'chunk_0311', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'History of the scene', 'header_level': 2, 'page_number': None, 'word_count': 160, 'char_count': 875, 'avg_word_length': 5.47, 'read_time_sec': 48.0}"
chunk_0312,190,1153,"## Signs and symptoms of poisoning

If the history does not reveal what poison was taken, or by what means it was taken, signs and symptoms may be helpful in answering these questions. Signs and symptoms depend on the method of poisoning, however signs and symptoms common to most poisonings include:

• Change in the level of consciousness

• Difficulty breathing (usually shallow and rapid)

• Change in the heart rate

• Burned tissue at the route of entry

• Chest pain

Other signs and symptoms related to the method of poisoning include:

• Swallowed poisons usually cause nausea, abdominal cramps, diarrhea and vomiting. They may discolour the lips, cause burns in or around the mouth or leave an odour on the breath

• Poisons absorbed through the skin may cause a reddening of the skin, blisters, swelling and burns

• Poisons injected through the skin usually irritate the point of entry

• Inhaled poisons may cause coughing, chest pain and difficulty breathing

Note that some poisonous gases (i.e. carbon monoxide) are colourless and odourless. They are not to be easily detectable. Exercise extra caution if inhaled poisoning is suspected.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Signs and symptoms of poisoning,2,,6.07,57.0,"{'chunk_id': 'chunk_0312', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Signs and symptoms of poisoning', 'header_level': 2, 'page_number': None, 'word_count': 190, 'char_count': 1153, 'avg_word_length': 6.07, 'read_time_sec': 57.0}"
chunk_0313,184,1074,"## General first aid for poisoning

• Perform a scene survey. Do a primary survey. Gather any information about the suspected poison.

• If the casualty is responsive, call the poison information centre in your region and follow their advice.

• If the casualty is unresponsive or having a seizure, call for medical help.

• If the casualty is unresponsive but breathing, place in the recovery position.

• Give ongoing casualty care until medical help takes over.

## First aid for swallowed poisons

• If CPR is required, check the area around the mouth for poisonous residue and wipe clear. Always use a barrier device for added protection.

• Perform a scene survey and a primary survey.

• Do not dilute a poison that has been swallowed (do not give fluids) unless told to do so by the Poison Information Centre.

• If the casualty is conscious, wipe poisonous or corrosive residue from the casualty's face and rinse or wipe out the mouth.

• Never induce vomiting except on the advice of the Poison Information Centre- many poisons will cause more damage when vomited.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",General first aid for poisoning,2,,5.84,55.2,"{'chunk_id': 'chunk_0313', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'General first aid for poisoning', 'header_level': 2, 'page_number': None, 'word_count': 184, 'char_count': 1074, 'avg_word_length': 5.84, 'read_time_sec': 55.2}"
chunk_0314,128,719,"## First aid for inhaled poisons

• Perform a scene survey and a primary survey. Assess hazards with particular attention to the possible presence of a poisonous gas or vapour. Ensure your safety; it may be best to wait for professional rescuers.

• Move the person to fresh air and away from the source of the poison.

• If breathing is not present begin CPR. If the poison could affect you while giving first aid, use a face mask or shield with a one- way valve.

• If the casualty vomits, keep the airway open by clearing out the mouth and putting the casualty into the recovery position.

• If the casualty goes into convulsions, prevent them from injuring themself.

• Give ongoing casualty care. Get medical help.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",First aid for inhaled poisons,2,,5.62,38.4,"{'chunk_id': 'chunk_0314', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'First aid for inhaled poisons', 'header_level': 2, 'page_number': None, 'word_count': 128, 'char_count': 719, 'avg_word_length': 5.62, 'read_time_sec': 38.4}"
chunk_0315,138,823,"## First aid for absorbed poisons

Most poisons absorbed by the skin cause irritation at the place of contact, but don't affect the rest of the body. The irritation, called contact dermatitis, includes redness, itching and blisters. Some chemicals, however, do affect the rest of the body when absorbed by the skin, and these can cause life- threatening emergencies.

• Perform a scene survey and a primary survey.

• Flush the affected area with large amounts of cool water; if the poisonous substance is a powder, brush off excessive amounts with a dry cloth before flushing.

• Remove any clothing that has been in contact with the poison. Don't touch the clothing until it has been thoroughly washed.

• Wash the affected skin thoroughly with soap and water.

• Give ongoing casualty care until medical help takes over.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",First aid for absorbed poisons,2,,5.96,41.4,"{'chunk_id': 'chunk_0315', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'First aid for absorbed poisons', 'header_level': 2, 'page_number': None, 'word_count': 138, 'char_count': 823, 'avg_word_length': 5.96, 'read_time_sec': 41.4}"
chunk_0316,156,946,"## First aid for injected poisons

Follow the general first aid for poisoning. Injected poisons should be contained near the injection site. Delay the circulation of the poison throughout the body by placing the casualty at rest and keeping the affected limb below heart level.

If you have been pricked with a needle with possible transmissible disease contamination, then the site of the needle- stick injury should be vigorously scrubbed with Iodine or similar disinfectant. Get medical attention.

## Emergency childbirth and miscarriage

Emergency childbirth occurs when a child is born at an unplanned time or at an unplanned place. This may happen when there is a sudden, premature delivery or when the mother cannot get to the hospital for a full- term delivery. An average pregnancy is 40 weeks. If the baby is born before the 37th week, it is considered premature. Miscarriage is the loss of the fetus before the 20th week of pregnancy.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",First aid for injected poisons,2,,6.06,46.8,"{'chunk_id': 'chunk_0316', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'First aid for injected poisons', 'header_level': 2, 'page_number': None, 'word_count': 156, 'char_count': 946, 'avg_word_length': 6.06, 'read_time_sec': 46.8}"
chunk_0317,119,664,"## Pregnancy and childbirth

A baby is born in a three- stage process called labour. It can be hard to tell when labour has started, but it has probably begun when one of the following happens:

• The uterus contracts at regular intervals of ten to twenty minutes, with contractions getting increasingly stronger and closer together

• Amniotic fluid comes out of the vagina, which means the amniotic sac has broken- this may be called the 'water breaking.' There may be a trickle or a rush of fluid

• Blood and mucus come from the vagina- this 'bloody show' means that the mucus plug that had sealed the cervix has come out because the cervix has started to open",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Pregnancy and childbirth,2,,5.58,35.7,"{'chunk_id': 'chunk_0317', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Pregnancy and childbirth', 'header_level': 2, 'page_number': None, 'word_count': 119, 'char_count': 664, 'avg_word_length': 5.58, 'read_time_sec': 35.7}"
chunk_0318,118,657,"## Stage 1: Early labour - opening of the cervix

The first stage of labour, called early labour, can take up to eighteen hours for a first child, but may be much shorter for the second or subsequent children. Usually there is enough time to get the mother to a medical facility. Early labour involves muscular contractions that may begin as an aching feeling in the lower back. As contractions get stronger, they feel like cramps in the lower abdomen. Contractions cause the cervix to open, or dilate. The cervix has to dilate until the opening is about 10 cm across before the fetus can be pushed down the birth canal, which is the second stage of labour.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Stage 1: Early labour - opening of the cervix,2,,5.57,35.4,"{'chunk_id': 'chunk_0318', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Stage 1: Early labour - opening of the cervix', 'header_level': 2, 'page_number': None, 'word_count': 118, 'char_count': 657, 'avg_word_length': 5.57, 'read_time_sec': 35.4}"
chunk_0319,169,920,"## Stage 2: Birth of the baby

The second stage of labour usually takes about one hour. It begins when the cervix is fully dilated and the contractions start to push the fetus out of the uterus and through the vagina. When the baby's head is close to the vaginal opening, the mother may feel a tremendous urge to push the fetus out. Usually, the fetus' head is born first, then one shoulder, then the other shoulder, and then the rest of the body is pushed out quite quickly. This second stage of labour ends when the baby is born. The baby will still be connected to the mother by the umbilical cord attached to the placenta, still in the uterus.

## Stage 3: Delivery of the placenta

The third stage of labour is the delivery of the placenta after the baby is born. The uterus gets smaller and pushes the placenta out. This stage usually takes ten to twenty minutes. Labour is finished when the placenta is delivered.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Stage 2: Birth of the baby,2,,5.44,50.7,"{'chunk_id': 'chunk_0319', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Stage 2: Birth of the baby', 'header_level': 2, 'page_number': None, 'word_count': 169, 'char_count': 920, 'avg_word_length': 5.44, 'read_time_sec': 50.7}"
chunk_0320,151,833,"## Emergency childbirth

Your role as a first aider in emergency childbirth is to help the mother deliver the baby, to protect the mother and baby, and to save all parts of the placenta and amniotic sac until medical help takes over.

If labour is in the second stage, the baby will be born quite soon. Recognize the second stage of labour by:

• Longer and stronger contractions, less than two minutes apart

• The mother's previous experience- if she says the baby is coming, believe her

• Bulging of the vaginal opening and seeing the baby's head (called crowning)

• The mother is straining and pushing down, and feels like she has to have a bowel movement

If you see these signs, you will probably not have time to get the mother to medical help. Call medical help to the scene, if possible, and get ready to deliver the baby.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Emergency childbirth,2,,5.52,45.3,"{'chunk_id': 'chunk_0320', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Emergency childbirth', 'header_level': 2, 'page_number': None, 'word_count': 151, 'char_count': 833, 'avg_word_length': 5.52, 'read_time_sec': 45.3}"
chunk_0321,200,1049,"## Emergency delivery

• Locate someone to help you. Get the materials you will need to deliver the baby and the placenta. • During the second stage of labour, when the baby will be born very soon, place the mother on her back with knees bent and head supported, unless she prefers another position. Cover her with sheets so you can easily lift them to check on the progress of labour. • When you can see the baby's head, the mother can push with the contractions. Tell her to wait until the contraction peaks, then take a deep breath, put her chin on her chest and push down as hard and as long as she can, while she is holding her breath. She may be able to push like this twice for each contraction. Position yourself to watch for the baby. • Usually the head is born first and if it comes out too quickly, the baby could be injured. As the head comes out, tell the mother to control her pushing. Support the baby as it is born, but be careful. A new- born baby has a very slippery whitish coating- handle the baby gently, firmly and carefully. •",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Emergency delivery,2,,5.24,60.0,"{'chunk_id': 'chunk_0321', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Emergency delivery', 'header_level': 2, 'page_number': None, 'word_count': 200, 'char_count': 1049, 'avg_word_length': 5.24, 'read_time_sec': 60.0}"
chunk_0322,170,898,"## Emergency delivery

her chin on her chest and push down as hard and as long as she can, while she is holding her breath. She may be able to push like this twice for each contraction. Position yourself to watch for the baby. • Usually the head is born first and if it comes out too quickly, the baby could be injured. As the head comes out, tell the mother to control her pushing. Support the baby as it is born, but be careful. A new- born baby has a very slippery whitish coating- handle the baby gently, firmly and carefully. • Clear the baby's airway- all babies have fluid in the nose and throat. Hold the baby with the head lower than the body to help drainage. • Most babies will cry right away. When they do, they become pink as they start breathing. If the baby doesn't start to breathe and remains pale and limp, try stimulating him. If the baby still doesn't breathe, start infant CPR.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Emergency delivery,2,,5.28,51.0,"{'chunk_id': 'chunk_0322', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Emergency delivery', 'header_level': 2, 'page_number': None, 'word_count': 170, 'char_count': 898, 'avg_word_length': 5.28, 'read_time_sec': 51.0}"
chunk_0323,73,405,"## Emergency delivery

and carefully. • Clear the baby's airway- all babies have fluid in the nose and throat. Hold the baby with the head lower than the body to help drainage. • Most babies will cry right away. When they do, they become pink as they start breathing. If the baby doesn't start to breathe and remains pale and limp, try stimulating him. If the baby still doesn't breathe, start infant CPR.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Emergency delivery,2,,5.55,21.9,"{'chunk_id': 'chunk_0323', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Emergency delivery', 'header_level': 2, 'page_number': None, 'word_count': 73, 'char_count': 405, 'avg_word_length': 5.55, 'read_time_sec': 21.9}"
chunk_0324,200,1083,"## Emergency delivery

mother to control her pushing. Support the baby as it is born, but be careful. A new- born baby has a very slippery whitish coating- handle the baby gently, firmly and carefully. • Clear the baby's airway- all babies have fluid in the nose and throat. Hold the baby with the head lower than the body to help drainage. • Most babies will cry right away. When they do, they become pink as they start breathing. If the baby doesn't start to breathe and remains pale and limp, try stimulating him. If the baby still doesn't breathe, start infant CPR. • Once the baby is breathing, pat them dry with a towel, being careful not to remove the slippery coating. Wrap the baby in a dry towel or blanket to keep them warm. Check the umbilical cord. If the cord is still pulsating, keep the baby at the level of the vagina. If the cord has stopped pulsating, place the baby on their side in the mother's arms with the head low to assist drainage. • Check the vagina for bleeding. If bleeding from the vagina is severe- act quickly. The umbilical cord must be tied because",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Emergency delivery,2,,5.42,60.0,"{'chunk_id': 'chunk_0324', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Emergency delivery', 'header_level': 2, 'page_number': None, 'word_count': 200, 'char_count': 1083, 'avg_word_length': 5.42, 'read_time_sec': 60.0}"
chunk_0325,171,938,"## Emergency delivery

start infant CPR. • Once the baby is breathing, pat them dry with a towel, being careful not to remove the slippery coating. Wrap the baby in a dry towel or blanket to keep them warm. Check the umbilical cord. If the cord is still pulsating, keep the baby at the level of the vagina. If the cord has stopped pulsating, place the baby on their side in the mother's arms with the head low to assist drainage. • Check the vagina for bleeding. If bleeding from the vagina is severe- act quickly. The umbilical cord must be tied because the baby's blood may be bleeding through the cord and out of the placenta. Tie the umbilical cord and keep the baby at the same level as the vagina. • Wait for the placenta to be delivered. This usually happens within twenty minutes of the baby's birth, but don't be surprised if it takes longer. Gently massaging the mother's lower abdomen will quicken the delivery of the placenta.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Emergency delivery,2,,5.49,51.3,"{'chunk_id': 'chunk_0325', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Emergency delivery', 'header_level': 2, 'page_number': None, 'word_count': 171, 'char_count': 938, 'avg_word_length': 5.49, 'read_time_sec': 51.3}"
chunk_0326,74,422,"## Emergency delivery

be tied because the baby's blood may be bleeding through the cord and out of the placenta. Tie the umbilical cord and keep the baby at the same level as the vagina. • Wait for the placenta to be delivered. This usually happens within twenty minutes of the baby's birth, but don't be surprised if it takes longer. Gently massaging the mother's lower abdomen will quicken the delivery of the placenta.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Emergency delivery,2,,5.7,22.2,"{'chunk_id': 'chunk_0326', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Emergency delivery', 'header_level': 2, 'page_number': None, 'word_count': 74, 'char_count': 422, 'avg_word_length': 5.7, 'read_time_sec': 22.2}"
chunk_0327,200,1145,"## Emergency delivery

the mother's arms with the head low to assist drainage. • Check the vagina for bleeding. If bleeding from the vagina is severe- act quickly. The umbilical cord must be tied because the baby's blood may be bleeding through the cord and out of the placenta. Tie the umbilical cord and keep the baby at the same level as the vagina. • Wait for the placenta to be delivered. This usually happens within twenty minutes of the baby's birth, but don't be surprised if it takes longer. Gently massaging the mother's lower abdomen will quicken the delivery of the placenta. • There may be some bleeding from the vagina after the delivery of the placenta. This is normal, and can usually be controlled by firmly massaging the uterus. The uterus can be felt as a hard, round mass in the lower abdomen. Massaging it every few minutes will help it to contract which helps control any bleeding. The baby's nursing at the mother's breast also helps to contract the uterus. Use sanitary pads to absorb any bleeding. Examine the skin between the anus and the vagina for lacerations and apply pressure with sterile dressings to any bleeding",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Emergency delivery,2,,5.72,60.0,"{'chunk_id': 'chunk_0327', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Emergency delivery', 'header_level': 2, 'page_number': None, 'word_count': 200, 'char_count': 1145, 'avg_word_length': 5.72, 'read_time_sec': 60.0}"
chunk_0328,167,959,"## Emergency delivery

of the placenta. • There may be some bleeding from the vagina after the delivery of the placenta. This is normal, and can usually be controlled by firmly massaging the uterus. The uterus can be felt as a hard, round mass in the lower abdomen. Massaging it every few minutes will help it to contract which helps control any bleeding. The baby's nursing at the mother's breast also helps to contract the uterus. Use sanitary pads to absorb any bleeding. Examine the skin between the anus and the vagina for lacerations and apply pressure with sterile dressings to any bleeding tears of the skin. • Give ongoing casualty care to the mother and infant. Keep them warm and comfortable and transport them to medical help as soon as possible.

## Emergency delivery

to any bleeding tears of the skin. • Give ongoing casualty care to the mother and infant. Keep them warm and comfortable and transport them to medical help as soon as possible.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Emergency delivery,2,,5.74,50.1,"{'chunk_id': 'chunk_0328', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Emergency delivery', 'header_level': 2, 'page_number': None, 'word_count': 167, 'char_count': 959, 'avg_word_length': 5.74, 'read_time_sec': 50.1}"
chunk_0329,168,973,"## Vaginal bleeding and miscarriage

Miscarriage is the loss of the fetus before the 20th week of pregnancy. Most miscarriages happen because the fetus was not developing properly. The medical term for a miscarriage is spontaneous abortion.

## Signs and symptoms include:

• Vaginal bleeding that could be severe

• Signs of shock

• Cramp- like pains in the lower abdomen

• Aching in the lower back

• Passage of tissue

## First aid for miscarriage

Your main concern in first aid for miscarriage is the shock caused by severe bleeding. The casualty may be very distressed.

• Perform a scene survey and a primary survey. Call for medical help.

• Give first aid for shock- place the woman on her back, or on her left side.

• Ensure privacy. Reassure her and give her emotional support.

• Keep any evidence of tissue and blood loss (bloody sheets, clothing, etc.). Send this with the woman to medical help for examination by the doctor.

• Give ongoing casualty care.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Vaginal bleeding and miscarriage,2,,5.79,50.4,"{'chunk_id': 'chunk_0329', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Vaginal bleeding and miscarriage', 'header_level': 2, 'page_number': None, 'word_count': 168, 'char_count': 973, 'avg_word_length': 5.79, 'read_time_sec': 50.4}"
chunk_0330,181,1133,"## Assault

A casualty who has been assaulted may be feeling physically and emotionally distressed. In the case of sexual assault, there may be physical injuries along with emotional ones. There is potential for the casualty to go into severe emotional shock during or shortly after the attack.

## General first aid for assault

• Perform a scene survey including obtaining consent and ensuring the scene is safe for the first aider. This is potentially an emotional situation and the casualty may be feeling vulnerable.

• If you suspect an assault, try hard not to disturb evidence by removing, washing, or disposing of clothing.

• Call for medical help, stay with the casualty and offer reassurance until medical help arrives.

## Alcohol and Drug Considerations

Drugs are defined as any substance that can produce a physical or mental effect on the body. They include alcohol, prescription drugs and illegal substances. The effects of drugs are wide- ranging and can be unpredictable. Dosages and combinations of drugs (including alcohol) will affect a casualty's condition. Be prepared for behaviour which can change quickly.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Assault,2,,6.26,54.3,"{'chunk_id': 'chunk_0330', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Assault', 'header_level': 2, 'page_number': None, 'word_count': 181, 'char_count': 1133, 'avg_word_length': 6.26, 'read_time_sec': 54.3}"
chunk_0331,106,604,"## First aid for a casualty on drugs or alcohol:

• Approach the casualty in a calm, professional, sympathetic manner and try to gain their confidence.

• Ask about the type and amount of the drug consumed, if possible.

• If the casualty has convulsions, vomiting or low or no level of consciousness, be sure to maintain an open airway and assess breathing.

• Give ongoing casualty care and get medical help.

• If present, check with family members if they have been provided a medication to use in case of overdose. If available and the first aider is trained, assist with an antidote if appropriate.",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",First aid for a casualty on drugs or alcohol:,2,,5.7,31.8,"{'chunk_id': 'chunk_0331', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'First aid for a casualty on drugs or alcohol:', 'header_level': 2, 'page_number': None, 'word_count': 106, 'char_count': 604, 'avg_word_length': 5.7, 'read_time_sec': 31.8}"
chunk_0332,200,1242,"## Mental Health Awareness

Consider these factors and how they might affect someone: • Critical incident or traumatic event • Dementia in an older adult (Alzheimer disease, Lewy body disease or vascular dementia, neurocognitive disorder) • Mood and psychiatric disorders (depression, anxiety, bipolar disorder, schizophrenia) The World Health Organization defines health as 'a state of (complete) physical, mental and social well- being and not merely the absence of disease or infirmity' (WHO). Mental health issues can be related to the health of a whole person. There are symptoms of physical conditions that may mimic the symptoms of a mental health issue or crisis such as: • Diabetic emergencies • Drug reactions • Environmental emergencies (heat and cold injuries) • Head injuries • Infections/fever • Lack of oxygen • Shock If you are concerned for a casualty's well- being, call 911. It is more important to focus on getting the appropriate help than trying to determine a cause of the emergency. The Mental Health Continuum shows the range of mental health. Those with mental health illness or mental health problems can move through this range, and with self- care, support or treatment, they can 'get back to green'. The focus is",First aid reference guide_V4.1_Public.pdf,2019,"First Aid Reference Guide, 4th Edition — St. John Ambulance Canada",Mental Health Awareness,2,,6.21,60.0,"{'chunk_id': 'chunk_0332', 'source_title': 'First Aid Reference Guide, 4th Edition — St. John Ambulance Canada', 'source_file': 'First aid reference guide_V4.1_Public.pdf', 'publication_year': 2019, 'section': 'Mental Health Awareness', 'header_level': 2, 'page_number': None, 'word_count': 200, 'char_count': 1242, 'avg_word_length': 6.21, 'read_time_sec': 60.0}"
